time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.7317425230917738,1.927524538894406,9.098163959528039,0.1552812053142434,6.106735776989929,0.0,1.338063647521434,2.1262663058924343,5.0473807081126445,0.10996650599532304,-0.15794368096769815,0.0,480.697282615418,481.6021801211612,479.29511890306276,479.27518317914667
3.2400000000000024,0.815359499176273,2.05791949025057,9.401674272259392,0.16182161095153624,6.096959035338019,0.0,1.449981078703379,2.2207220653370854,5.069067974799277,0.1070164740529673,-0.17550318201056436,0.0,445.42806051536,443.9638592443704,446.75412739652,446.5238942442222
3.3000000000000025,0.9059945873677884,2.1941916865899804,9.707056142248916,0.16784990215153428,6.086196033106784,0.0,1.5720994171450184,2.3221338947780135,5.109616128475252,0.08230627474249878,-0.18854887113187985,0.0,453.86969846082343,452.79068092728653,453.64874053322234,451.6681353295655
3.3600000000000025,1.0034717129051745,2.3360676580408897,10.011435852554381,0.172715940357965,6.075229902054968,0.0,1.678011292082926,2.407389145154018,5.036259084362738,0.07857490989616561,-0.1731903518329106,0.0,415.83047152042894,417.1389563006539,416.80870021339285,416.48819372555636
3.4200000000000026,1.1085118513566685,2.48396333737954,10.316183920244228,0.1771990764880158,6.064547168964889,0.0,1.8242275909132688,2.522722244953244,5.121027523684674,0.06561143742370454,-0.19013041672617345,0.0,469.6075546594924,468.2623715689104,469.2326260040043,468.2290276840016
3.4800000000000026,1.222101348214123,2.638499065615295,10.624010748138156,0.18130448883448302,6.0528647058257885,0.0,1.9630376347637548,2.6286694369333254,5.139194800906916,0.07352337553609106,-0.2059234710024309,0.0,450.13412403514354,448.81713805679624,449.76182783956307,450.40573532101007
3.5400000000000027,1.3447403230324766,2.799834483027876,10.934962706647642,0.18558156384015234,6.040338006442781,0.0,2.1259873540758734,2.74936354037584,5.224739174594184,0.06638490538741318,-0.2151931715445032,0.0,474.2460356746409,473.493309276538,471.7943613552802,471.2463575832576
3.6000000000000028,1.4770933500203436,2.968237967243362,11.249720118530727,0.18932340630295386,6.027578686519316,0.0,2.2868313800677433,2.8642244524526395,5.266241835704436,0.05278516392885359,-0.2080173774075481,0.0,460.83693473189226,461.36106016693526,461.9082983943543,460.83695587074027
3.660000000000003,1.619725595865258,3.1438554219081576,11.568343868836953,0.19240527869254365,6.014737862405898,0.0,2.4686083978831563,2.9897102012328696,5.353315644239053,0.04836125840777478,-0.23001057141642983,0.0,478.40915857355736,476.688919774838,477.740675739029,477.40466518049584
3.720000000000003,1.7720086009648066,3.325986415675154,11.886738048251525,0.19497922143411817,6.0008948600792245,0.0,2.60852561913998,3.0814192122843296,5.259611906829115,0.028784591511101812,-0.23216481981020798,0.0,421.02580315694956,420.78309589702985,421.08101233672227,419.3847236056457
3.780000000000003,1.933633462977402,3.5141217462181715,12.201939510726255,0.19701899343938578,5.987556780071408,0.0,2.780008467892523,3.189702247857777,5.246382027498801,0.04278426043757138,-0.2076242063179882,0.0,447.75052207883925,449.6938663296988,448.0932570738913,449.23058472588946
3.840000000000003,2.10595475799591,3.7088802203498483,12.516863146130326,0.19991417525989075,5.9749427774385815,0.0,2.9649600648716,3.30224218830265,5.250206171182027,0.05740578509850382,-0.21603063319882512,0.0,456.40698098448655,455.6929882491735,455.2826498907044,456.45258793525
3.900000000000003,2.289319444981452,3.910244043595705,12.831098011813317,0.20318850183846582,5.962205767248225,0.0,3.1481201597594866,3.409940311985283,5.223536831802348,0.048201099405749535,-0.20569233947631027,0.0,446.41089685145766,447.20962602801046,449.1620180342373,448.41666982967007
3.960000000000003,2.484123939981332,4.1182393369246855,13.144365351159289,0.20650557230611621,5.949655494969106,0.0,3.3462273396396283,3.523238924935516,5.217791059636734,0.06661955309172242,-0.2172233314456019,0.0,457.38608033002106,456.42463615540385,455.3406951535871,456.81401825223645
4.020000000000002,2.6904916958100222,4.3327436750321136,13.455696389440726,0.21029205105779436,5.936989628120704,0.0,3.533572750171494,3.6269961504595774,5.159249259722017,0.05495451247220653,-0.20104674575834836,0.0,439.9672038037211,441.2602235508347,441.37529659886667,440.41417844648487
4.080000000000001,2.9074109831977992,4.552991788984756,13.761069079857688,0.2132544591457055,5.924852659377139,0.0,3.697892550931663,3.714700787316451,5.019714065238073,0.034846522314865354,-0.20487254200434662,0.0,413.8049796272445,413.4244653250135,413.87115706203275,412.09871108214764
4.14,3.135812634581528,4.779333044381481,14.06181805385334,0.2148959399763637,5.912217875295049,0.0,3.916280191482327,3.8298586484031554,5.0042876607911895,0.004920415919291729,-0.225523170492724,0.0,459.1721546779657,457.4877667345664,457.74803775564425,455.35992381225986
4.199999999999998,3.378183877776793,5.012922953154728,14.363196633885124,0.2151298009849878,5.899188095955383,0.0,4.163568944614303,3.956075681059299,5.040315662975988,0.0017693400093331305,-0.20424270425429433,0.0,476.333100023921,477.9145218541944,476.25619541920884,476.0149926177063
